STA,Precip,MinTemp,MaxTemp
81404,1.016,23.33333333,29.44444444
81404,0.508,22.77777778,28.88888889
81404,0,22.77777778,30
81404,0,21.66666667,29.44444444
81404,0,21.11111111,28.88888889
81404,0,22.77777778,29.44444444
81404,0.254,22.22222222,28.88888889
81404,T,23.33333333,28.88888889
81404,T,23.33333333,29.44444444
81404,1.524,21.11111111,28.88888889
81404,0,22.77777778,28.88888889
81404,0,23.33333333,29.44444444
81404,T,22.77777778,29.44444444
81404,T,20.55555556,28.88888889
81404,0,20,28.33333333
81404,0,21.11111111,29.44444444
81404,T,22.77777778,30
81404,1.27,22.77777778,29.44444444
81404,1.778,22.22222222,28.88888889
81404,T,22.77777778,30
81404,0,22.22222222,30
81404,3.048,22.77777778,30
81404,1.778,22.22222222,30
81404,5.334,21.66666667,27.77777778
81404,T,21.66666667,29.44444444
81404,T,22.22222222,30
81404,0.508,21.66666667,30
81404,0.508,22.22222222,30
81404,T,21.66666667,30.55555556
81404,0,22.22222222,29.44444444
81404,0,22.22222222,30
81404,T,23.33333333,30.55555556
81404,T,23.33333333,29.44444444
81404,0.254,22.77777778,30
81404,0,23.33333333,30.55555556
81404,T,23.33333333,30
81404,1.016,23.33333333,30.55555556
81404,3.556,22.22222222,30
81404,T,21.66666667,30.55555556
81404,0,22.22222222,29.44444444
81404,0,22.22222222,31.66666667
81404,0,23.33333333,30.55555556
81404,0,22.77777778,30
81404,0,22.22222222,30
81404,0,22.22222222,29.44444444
81404,0,22.22222222,30
81404,0,21.66666667,28.88888889
81404,0,18.88888889,29.44444444
81404,0,21.11111111,30
81404,T,22.77777778,31.11111111
81404,0,22.22222222,32.77777778
81404,0,22.77777778,32.77777778
81404,0,23.33333333,32.22222222
81404,0,22.77777778,32.22222222
81404,0,21.66666667,32.22222222
81404,0,22.22222222,33.33333333
81404,0,22.77777778,33.88888889
81404,0,22.77777778,30.55555556
81404,T,23.88888889,31.11111111
81404,0,23.88888889,31.11111111
81404,T,23.88888889,31.11111111
81404,T,22.77777778,32.77777778
81404,T,24.44444444,31.11111111
81404,0.508,23.88888889,31.66666667
81404,24.892,21.66666667,27.22222222
81404,T,23.33333333,28.33333333
81404,T,23.33333333,30
81404,0,23.33333333,31.11111111
81404,T,21.11111111,29.44444444
81404,0,23.88888889,30.55555556
81404,T,23.33333333,30.55555556
81404,0,25,31.11111111
81404,0,25,31.11111111
81404,T,25,31.11111111
81404,T,25.55555556,31.66666667
81404,0,25,31.66666667
81404,T,26.11111111,31.66666667
81404,1.016,23.33333333,29.44444444
81404,T,26.11111111,31.11111111
81404,0,25.55555556,31.66666667
81404,0,25.55555556,31.11111111
81404,0,25.55555556,31.66666667
81404,0,25,31.66666667
81404,0,23.88888889,31.11111111
81404,0,25,31.11111111
81404,0,26.11111111,31.11111111
81404,0,24.44444444,31.11111111
81404,0,23.33333333,31.11111111
81404,0,25,31.11111111
81404,0,25,32.22222222
81404,5.842,23.88888889,27.77777778
81404,2.032,24.44444444,30
81404,0.762,24.44444444,32.22222222
81404,0,25.55555556,31.66666667
81404,1.27,23.88888889,31.66666667
81404,2.794,24.44444444,31.11111111
81404,2.032,25,30.55555556
81404,0,26.11111111,32.22222222
81404,0,25.55555556,31.66666667
81404,T,25.55555556,31.11111111
81404,2.032,25,31.66666667
81404,0,23.88888889,31.11111111
81404,T,25,32.22222222
81404,8.636,24.44444444,30.55555556
81404,0,25.55555556,32.22222222
81404,0.508,24.44444444,32.22222222
81404,20.32,23.33333333,27.77777778
81404,0.762,24.44444444,31.66666667
81404,4.064,24.44444444,29.44444444
81404,0.254,26.11111111,30.55555556
81404,T,25,31.11111111
81404,T,25,32.22222222
81404,T,25.55555556,32.22222222
81404,T,26.11111111,31.11111111
81404,0,26.11111111,31.11111111
81404,0,25,32.22222222
81404,0,24.44444444,31.11111111
81404,T,27.22222222,31.66666667
81404,77.724,23.88888889,28.33333333
81404,93.726,23.33333333,27.77777778
81404,T,26.11111111,30
81404,0,26.11111111,30.55555556
81404,0,25.55555556,31.11111111
81404,0,23.88888889,31.66666667
81404,0,23.88888889,34.44444444
81404,48.26,21.66666667,32.77777778
81404,0,24.44444444,31.11111111
81404,0,23.88888889,31.11111111
81404,0,25.55555556,31.11111111
81404,T,25,32.22222222
81404,2.54,24.44444444,33.33333333
81404,0,25.55555556,33.33333333
81404,1.27,25,32.22222222
81404,15.748,23.33333333,31.66666667
81404,24.892,22.22222222,29.44444444
81404,46.482,22.77777778,30
81404,51.054,22.77777778,27.77777778
81404,30.988,22.22222222,28.88888889
81404,6.35,22.22222222,30.55555556
81404,0.508,25.55555556,30.55555556
81404,0.762,25,30
81404,0,25,31.11111111
81404,T,24.44444444,32.22222222
81404,0,25.55555556,32.22222222
81404,0,24.44444444,32.77777778
81404,0,23.88888889,32.77777778
81404,T,25.55555556,33.33333333
81404,0,25,33.33333333
81404,1.27,23.88888889,31.66666667
81404,0,23.88888889,32.22222222
81404,0,24.44444444,32.22222222
81404,0,25,32.22222222
81404,2.032,24.44444444,34.44444444
81404,27.432,22.77777778,30.55555556
81404,0,25.55555556,32.77777778
81404,0,26.11111111,33.88888889
81404,T,25.55555556,33.33333333
81404,0,24.44444444,32.77777778
81404,0,24.44444444,33.88888889
81404,13.208,23.88888889,33.33333333
81404,1.524,26.11111111,31.66666667
81404,T,26.11111111,32.22222222
81404,T,24.44444444,32.77777778
81404,T,24.44444444,33.33333333
81404,T,25.55555556,32.77777778
81404,T,26.11111111,32.22222222
81404,T,24.44444444,31.11111111
81404,4.826,25,30.55555556
81404,23.876,22.77777778,28.88888889
81404,0,24.44444444,32.22222222
81404,1.524,24.44444444,31.66666667
81404,0,24.44444444,33.33333333
81404,0,25,33.33333333
81404,T,25,32.77777778
81404,21.844,23.33333333,31.11111111
81404,5.08,24.44444444,31.11111111
81404,7.112,23.33333333,31.11111111
81404,0,25,32.22222222
81404,1.016,25.55555556,32.22222222
81404,36.322,25.55555556,28.33333333
81404,7.366,23.88888889,31.66666667
81404,76.962,22.77777778,27.22222222
81404,41.148,22.22222222,28.33333333
81404,10.668,23.88888889,29.44444444
81404,1.27,23.88888889,30.55555556
81404,0.762,25,30.55555556
81404,0,25,32.77777778
81404,66.04,22.22222222,28.88888889
81404,0,23.88888889,30
81404,0.762,23.88888889,30.55555556
81404,5.08,23.88888889,28.88888889
81404,1.27,23.88888889,31.66666667
81404,24.638,24.44444444,31.11111111
81404,2.286,25,28.88888889
81404,54.61,22.77777778,29.44444444
81404,1.778,24.44444444,30.55555556
81404,11.938,22.77777778,30.55555556
81404,1.524,25.55555556,30.55555556
81404,18.542,25.55555556,29.44444444
81404,0.762,23.88888889,27.77777778
81404,0,23.33333333,31.11111111
81404,0,25,32.77777778
81404,0,24.44444444,32.77777778
81404,1.27,25,33.33333333
81404,0.508,24.44444444,31.66666667
81404,T,24.44444444,32.77777778
81404,2.286,25,33.33333333
81404,45.212,23.33333333,27.22222222
81404,8.128,24.44444444,31.66666667
81404,65.024,22.77777778,28.33333333
81404,49.53,23.33333333,26.66666667
81404,67.818,22.77777778,28.88888889
81404,0.762,25,30
81404,3.048,25,31.11111111
81404,3.81,25,30
81404,52.07,22.77777778,30
81404,60.198,22.77777778,28.88888889
81404,25.654,22.77777778,28.33333333
81404,T,23.88888889,30.55555556
81404,1.778,23.33333333,29.44444444
81404,11.43,23.33333333,29.44444444
81404,29.972,22.77777778,27.77777778
81404,18.034,23.33333333,26.66666667
81404,1.524,23.88888889,30.55555556
81404,0,23.88888889,31.11111111
81404,0,23.88888889,32.22222222
81404,T,23.88888889,30
81404,2.286,23.88888889,33.33333333
81404,30.734,23.33333333,32.22222222
81404,39.878,22.77777778,26.11111111
81404,T,22.77777778,32.22222222
81404,0,23.33333333,32.22222222
81404,3.302,23.88888889,31.66666667
81404,7.874,23.88888889,33.33333333
81404,1.016,23.88888889,31.11111111
81404,33.02,22.77777778,30
81404,11.938,22.77777778,25.55555556
81404,0.508,23.33333333,31.11111111
81404,0,25,31.11111111
81404,0,24.44444444,30.55555556
81404,0,23.88888889,31.11111111
81404,0.254,25,30.55555556
81404,33.02,22.77777778,31.11111111
81404,0,23.88888889,31.11111111
81404,0,26.11111111,31.11111111
81404,37.592,23.33333333,30
81404,T,23.88888889,30
81404,0.254,24.44444444,28.33333333
81404,1.016,24.44444444,29.44444444
81404,T,24.44444444,29.44444444
81404,0,24.44444444,30
81404,2.032,24.44444444,30
81404,0,25,30.55555556
81404,0,25,31.11111111
81404,5.08,24.44444444,31.11111111
81404,51.308,23.33333333,27.22222222
81404,100.584,21.66666667,28.33333333
81404,T,24.44444444,30
81404,2.286,22.77777778,30
81404,0,23.88888889,30
81404,T,25,28.33333333
81404,27.686,22.22222222,30
81404,43.942,22.22222222,28.88888889
81404,41.148,22.77777778,29.44444444
81404,0,23.33333333,30.55555556
81404,T,22.77777778,29.44444444
81404,3.048,23.88888889,28.33333333
81404,T,24.44444444,28.88888889
81404,0,23.33333333,29.44444444
81404,0,23.33333333,30
81404,T,23.88888889,30
81404,T,24.44444444,29.44444444
81404,3.81,21.11111111,29.44444444
81404,0,24.44444444,29.44444444
81404,0,24.44444444,30
81404,0,23.88888889,29.44444444
81404,0,22.77777778,29.44444444
81404,0,23.33333333,29.44444444
81404,0,23.33333333,28.88888889
81404,0,22.77777778,29.44444444
81404,0,23.88888889,28.88888889
81404,0,23.88888889,28.88888889
81404,0,22.77777778,28.88888889
81404,0,23.33333333,28.33333333
81404,0,23.33333333,28.33333333
81404,0,23.33333333,28.88888889
81404,0,22.77777778,28.88888889
81404,2.032,23.33333333,30
81404,0.254,23.88888889,29.44444444
81404,T,23.88888889,29.44444444
81404,T,23.88888889,30
81404,2.54,22.77777778,29.44444444
81404,0,23.88888889,30
81404,T,24.44444444,30
81404,T,25.55555556,30
81404,T,25,28.33333333
81404,1.27,23.33333333,29.44444444
81404,0.762,23.33333333,29.44444444
81404,0,23.88888889,29.44444444
81404,0,23.33333333,29.44444444
81404,0,23.33333333,30
81404,0,24.44444444,29.44444444
81404,0,23.88888889,29.44444444
81404,0,22.77777778,28.88888889
81404,0,22.22222222,29.44444444
81404,T,23.33333333,29.44444444
81404,24.892,22.22222222,25
81404,55.118,21.11111111,25
81404,11.176,21.66666667,27.77777778
81404,2.032,22.77777778,27.77777778
81404,0.254,23.33333333,28.33333333
81404,1.016,22.22222222,28.88888889
81404,2.032,21.66666667,27.77777778
81404,4.826,21.66666667,28.33333333
81404,T,21.11111111,27.77777778
81404,2.286,20.55555556,28.33333333
81404,0,22.22222222,28.33333333
81404,0,21.11111111,29.44444444
81404,T,22.22222222,28.88888889
81404,0.762,23.33333333,28.88888889
81404,T,23.33333333,28.33333333
81404,T,22.77777778,29.44444444
81404,1.016,22.77777778,27.77777778
81404,2.54,22.22222222,27.77777778
81404,1.016,22.22222222,28.33333333
81404,0.254,22.22222222,27.77777778
81404,0,22.22222222,27.77777778
81404,T,22.22222222,28.33333333
81404,0.254,22.22222222,27.77777778
81404,T,23.33333333,27.22222222
81404,T,22.22222222,27.22222222
81404,T,22.22222222,27.77777778
81404,1.778,21.66666667,27.77777778
81404,1.778,22.22222222,27.77777778
81404,T,22.22222222,28.33333333
81404,0,22.77777778,27.77777778
81404,0,22.22222222,28.88888889
81404,0,23.33333333,28.88888889
81404,0.508,23.33333333,28.88888889
81404,0.254,23.33333333,28.33333333
81404,0,23.33333333,27.77777778
81404,0,22.22222222,27.22222222
81404,0,21.66666667,28.33333333
81404,T,22.22222222,26.66666667
81404,5.588,20.55555556,25
81404,T,21.66666667,29.44444444
81404,T,23.88888889,28.88888889
81404,0,23.88888889,28.88888889
81404,0,22.22222222,28.33333333
81404,0,22.22222222,28.88888889
81404,0,22.77777778,27.77777778
81404,0,22.22222222,27.22222222
81404,0,21.11111111,27.77777778
81404,T,22.22222222,27.77777778
81404,0.254,22.77777778,27.77777778
81404,T,21.66666667,27.22222222
81404,T,21.66666667,27.77777778
81404,0.254,22.22222222,27.22222222
81404,1.524,21.11111111,26.66666667
81404,0.508,22.22222222,27.22222222
81404,0.762,21.66666667,27.77777778
81404,T,22.77777778,28.33333333
81404,T,22.77777778,27.22222222
81404,T,22.22222222,27.77777778
81404,0,21.66666667,27.22222222
81404,0,21.11111111,27.77777778
81404,0,21.66666667,27.77777778
81404,0,22.22222222,27.77777778
81404,T,22.22222222,28.88888889
81404,0,22.22222222,27.22222222
81404,T,22.22222222,27.22222222
81404,2.54,21.66666667,26.66666667
81404,0.508,21.66666667,26.66666667
81404,0,22.22222222,27.22222222
81404,T,22.77777778,27.77777778
81404,0.254,22.77777778,27.77777778
81404,T,21.66666667,27.77777778
81404,0,23.33333333,28.88888889
81404,0,22.77777778,28.33333333
81404,T,22.77777778,28.33333333
81404,0,22.22222222,28.33333333
81404,0,21.66666667,27.22222222
81404,0,20.55555556,26.66666667
81404,0,21.66666667,26.66666667
81404,0,22.22222222,27.77777778
81404,T,22.22222222,28.33333333
81404,0,23.33333333,27.77777778
81404,0,23.33333333,28.33333333
81404,0,23.33333333,28.33333333
81404,0,23.33333333,30
81404,T,23.33333333,28.33333333
81404,T,22.77777778,28.88888889
81404,0,22.77777778,28.33333333
81404,0,21.66666667,27.77777778
81404,0,20.55555556,27.77777778
81404,0,20.55555556,27.77777778
81404,0,22.77777778,27.22222222
81404,0,22.77777778,27.77777778
81404,0,21.66666667,28.88888889
81404,0,22.77777778,28.33333333
81404,0,22.22222222,28.33333333
81404,T,22.22222222,28.33333333
81404,0,23.33333333,28.33333333
81404,0,23.33333333,28.33333333
81404,0.254,23.33333333,27.77777778
81404,T,22.22222222,28.33333333
81404,0,22.22222222,27.77777778
81404,0,22.77777778,29.44444444
81404,0,22.77777778,27.77777778
81404,0,22.77777778,28.33333333
81404,T,22.77777778,28.33333333
81404,T,23.33333333,28.88888889
81404,0,22.77777778,28.88888889
81404,T,22.77777778,29.44444444
81404,0.254,23.33333333,30
81404,0,22.22222222,28.88888889
81404,0,23.33333333,28.88888889
81404,T,23.33333333,28.88888889
81404,0.254,22.22222222,28.88888889
81404,T,22.77777778,30
81404,T,22.77777778,28.33333333
81404,T,22.77777778,30
81404,0.254,23.33333333,30.55555556
81404,0,22.77777778,31.66666667
81404,0,21.11111111,30.55555556
81404,0,18.88888889,30
81404,0.254,17.77777778,30
81404,0,20,30
81404,0,20,30.55555556
81601,T,23.88888889,29.44444444
81601,T,23.33333333,30.55555556
81601,12.7,23.33333333,31.11111111
81601,0.762,23.33333333,30
81601,0,23.33333333,31.11111111
81601,0.762,23.88888889,30.55555556
81601,T,23.88888889,30.55555556
81601,T,22.77777778,31.66666667
81601,2.286,24.44444444,32.22222222
81601,3.048,24.44444444,31.66666667
81601,2.032,24.44444444,31.11111111
81601,0,24.44444444,31.11111111
81601,0,22.22222222,31.66666667
81601,0,23.33333333,31.66666667
81601,T,23.88888889,32.22222222
81601,29.21,23.33333333,30.55555556
81601,25.654,23.33333333,29.44444444
81601,T,22.77777778,30
81601,1.016,23.88888889,30.55555556
81601,3.048,23.88888889,31.11111111
81601,38.354,22.22222222,30
81601,2.54,22.22222222,30
81601,21.59,22.22222222,31.11111111
81601,1.27,22.77777778,30.55555556
81601,14.732,23.33333333,29.44444444
81601,0,22.22222222,31.11111111
81601,0,21.66666667,30.55555556
81601,0,22.77777778,31.11111111
81601,0,21.66666667,31.11111111
81601,T,21.66666667,31.11111111
81601,0.508,22.22222222,31.11111111
81601,1.016,22.77777778,31.11111111
81601,0,23.33333333,31.66666667
81601,T,25.55555556,31.11111111
81601,2.286,24.44444444,31.66666667
81601,36.068,23.88888889,28.33333333
81601,8.636,23.33333333,29.44444444
81601,3.81,22.77777778,31.66666667
81601,24.892,22.22222222,31.11111111
81601,0,22.22222222,31.11111111
81601,0,22.77777778,31.66666667
81601,0,23.33333333,31.66666667
81601,T,24.44444444,31.66666667
81601,1.27,23.88888889,32.22222222
81601,0,21.66666667,31.66666667
81601,0,22.22222222,31.66666667
81601,4.064,22.22222222,31.66666667
81601,6.858,22.22222222,30.55555556
81601,2.286,22.77777778,30.55555556
81601,T,22.77777778,31.11111111
81601,0,23.33333333,31.11111111
81601,24.13,23.33333333,31.11111111
81601,34.798,21.66666667,31.11111111
81601,0,22.22222222,32.77777778
81601,7.874,22.22222222,28.88888889
81601,30.226,22.77777778,30
81601,2.54,23.33333333,30
81601,25.4,22.22222222,30.55555556
81601,0,21.11111111,30.55555556
81601,0,21.11111111,30.55555556
81601,2.032,21.11111111,30.55555556
81601,19.05,21.11111111,30
81601,11.684,21.66666667,29.44444444
81601,25.4,22.77777778,30
81601,22.352,22.22222222,27.77777778
81601,9.652,23.33333333,30.55555556
81601,39.624,23.33333333,28.88888889
81601,41.91,22.77777778,30
81601,4.826,22.77777778,30.55555556
81601,T,22.22222222,31.66666667
81601,0.254,22.22222222,30.55555556
81601,20.574,23.33333333,28.88888889
81601,140.208,21.11111111,23.88888889
81601,65.278,20,26.11111111
81601,7.366,21.11111111,30
81601,18.288,22.22222222,25
81601,0,21.11111111,30
81601,0,23.33333333,30.55555556
81601,0,22.22222222,30.55555556
81601,0,22.22222222,31.11111111
81601,3.556,24.44444444,32.22222222
81601,T,23.88888889,31.66666667
81601,T,23.33333333,29.44444444
81601,102.108,22.77777778,25.55555556
81601,0,23.33333333,31.11111111
81601,0.762,24.44444444,27.22222222
81601,1.778,23.33333333,28.88888889
81601,12.192,23.33333333,28.33333333
81601,9.652,22.77777778,28.88888889
81601,48.514,22.77777778,28.88888889
81601,1.778,21.11111111,29.44444444
81601,T,21.66666667,30
81601,T,22.22222222,30
81601,T,22.77777778,31.11111111
81601,T,22.22222222,31.11111111
81601,9.906,23.33333333,30
81601,0.254,23.33333333,29.44444444
81601,T,22.22222222,30
81601,0,21.66666667,30.55555556
81601,0,21.11111111,29.44444444
81601,0,20.55555556,30
81601,0,20.55555556,30
81601,0,20,30
81601,5.842,20,30
81601,3.302,20,31.11111111
81601,9.144,25,30.55555556
81601,17.018,22.22222222,30
81601,0,22.77777778,31.11111111
81601,0.508,21.11111111,30
81601,T,21.66666667,31.11111111
81601,76.708,21.66666667,27.77777778
81601,2.032,23.33333333,28.33333333
81601,0,21.11111111,28.33333333
81601,0,21.11111111,27.77777778
81601,0,22.22222222,28.33333333
81601,0.254,23.88888889,28.88888889
81601,0.254,23.88888889,30.55555556
81601,20.574,21.66666667,27.22222222
81601,17.526,21.11111111,25
81601,110.236,21.66666667,27.22222222
81601,17.018,22.22222222,29.44444444
81601,2.286,21.66666667,26.66666667
81601,4.064,23.33333333,27.22222222
81601,3.556,23.33333333,28.88888889
81601,T,24.44444444,28.88888889
81601,T,25,28.88888889
81601,T,21.66666667,28.88888889
81601,T,24.44444444,27.77777778
81601,0.254,23.33333333,27.77777778
81601,1.016,21.11111111,28.88888889
81601,0.254,22.22222222,29.44444444
81601,0.762,23.88888889,29.44444444
81601,T,23.33333333,30.55555556
81601,16.256,23.88888889,30.55555556
81601,2.286,23.33333333,27.77777778
81601,0,22.77777778,27.22222222
81601,0,22.77777778,27.22222222
81601,0,21.66666667,27.22222222
81601,0.254,22.77777778,27.77777778
81601,0,21.66666667,27.22222222
81601,T,23.33333333,26.66666667
81601,T,22.77777778,28.33333333
81601,T,23.33333333,27.77777778
81601,T,23.33333333,28.33333333
81601,0,23.33333333,27.22222222
81601,T,22.22222222,27.77777778
81601,2.286,22.77777778,26.66666667
81601,0.762,23.33333333,28.88888889
81601,24.638,21.66666667,25.55555556
81601,3.81,22.77777778,31.11111111
81601,T,21.11111111,28.88888889
81601,24.13,22.77777778,26.66666667
81601,19.812,21.66666667,28.33333333
81601,4.572,24.44444444,28.33333333
81601,8.128,23.88888889,28.88888889
81601,0.508,23.33333333,28.88888889
81601,0.508,22.77777778,27.77777778
81601,T,21.11111111,28.88888889
81601,T,22.77777778,28.88888889
81601,1.27,22.22222222,29.44444444
81601,0,21.66666667,28.88888889
81601,0,21.11111111,28.88888889
81601,0,19.44444444,28.88888889
81601,T,22.22222222,28.88888889
81601,0.762,21.66666667,28.88888889
81601,18.288,21.66666667,29.44444444
81601,32.766,22.77777778,25
81601,29.464,22.22222222,25
81601,23.876,22.22222222,25
81601,0,21.66666667,25.55555556
81601,0,20,25
81601,0,18.33333333,26.66666667
81601,0,23.33333333,26.66666667
81601,T,24.44444444,27.77777778
81601,0.508,23.33333333,27.22222222
81601,T,23.88888889,27.77777778
81601,0,23.88888889,26.66666667
81601,0,23.88888889,27.22222222
81601,0,23.33333333,27.77777778
81601,T,23.88888889,27.22222222
81601,0,23.88888889,27.77777778
81601,20.066,23.33333333,26.11111111
81601,T,22.77777778,28.88888889
81601,0,23.88888889,28.33333333
81601,T,21.66666667,28.33333333
81601,6.35,22.77777778,28.88888889
81601,T,22.22222222,28.33333333
81601,6.604,22.22222222,28.33333333
81601,8.128,22.22222222,27.77777778
81601,0,22.22222222,26.66666667
81601,0,17.22222222,26.66666667
81601,0,17.22222222,26.66666667
81601,0,18.33333333,27.22222222
81601,3.302,21.11111111,27.22222222
81601,2.794,21.11111111,25.55555556
81601,0.254,21.66666667,28.33333333
81601,2.032,21.66666667,28.88888889
81601,42.672,20,27.22222222
81601,13.462,22.22222222,27.22222222
81601,0,23.33333333,27.77777778
81601,0.508,22.22222222,28.88888889
81601,0,21.11111111,26.66666667
81601,0,20,27.22222222
81601,0,18.88888889,27.77777778
81601,0,18.33333333,27.22222222
81601,0,19.44444444,27.22222222
81601,0,18.33333333,27.22222222
81601,0,20,26.66666667
81601,0.254,18.33333333,26.66666667
81601,0,18.88888889,27.77777778
81601,0,17.77777778,27.77777778
81601,0,22.22222222,27.22222222
81601,0,21.11111111,26.11111111
81601,0,21.11111111,28.33333333
81601,T,22.22222222,27.77777778
81601,T,21.66666667,29.44444444
81601,0,21.66666667,29.44444444
81601,16.256,23.33333333,25.55555556
81601,T,23.33333333,26.66666667
81601,0,23.33333333,27.22222222
81601,1.27,21.66666667,28.33333333
81601,T,20.55555556,28.88888889
81601,0,23.33333333,28.33333333
81601,0,23.33333333,26.66666667
81601,5.842,22.22222222,26.11111111
81601,0.254,23.88888889,27.22222222
81601,5.842,22.22222222,28.33333333
81601,0.254,22.22222222,28.33333333
81601,0,24.44444444,28.88888889
81601,0,22.22222222,28.88888889
81601,T,22.22222222,29.44444444
81601,T,21.66666667,30
81601,1.27,20,28.88888889
81601,0,24.44444444,28.88888889
81601,T,23.33333333,29.44444444
81601,0,23.33333333,28.88888889
81601,0,24.44444444,27.77777778
81601,0,23.33333333,27.77777778
81601,2.54,21.66666667,26.11111111
81601,51.562,21.11111111,24.44444444
81601,T,21.11111111,27.77777778
81601,20.828,21.66666667,28.33333333
81601,2.032,20.55555556,28.88888889
81601,T,21.11111111,27.77777778
81601,0,23.33333333,28.33333333
81601,23.114,22.22222222,25.55555556
81601,0.762,22.22222222,29.44444444
81601,5.334,22.22222222,29.44444444
81601,0.254,21.66666667,30
81601,3.302,21.66666667,30
81601,0,22.77777778,30
81601,4.826,22.77777778,29.44444444
81601,43.18,21.11111111,30
81601,5.08,22.22222222,30.55555556
81601,3.81,23.33333333,28.88888889
81601,0,20,30
81601,0,21.11111111,30.55555556
81601,T,21.11111111,31.11111111
81601,1.524,24.44444444,29.44444444
81601,T,23.88888889,28.33333333
81601,0,23.88888889,28.88888889
81601,0,23.88888889,28.88888889
81601,0,21.11111111,29.44444444
81601,0,19.44444444,28.88888889
81601,0.254,20,30
81601,86.614,21.66666667,28.88888889
81601,4.064,22.77777778,27.22222222
81601,153.162,20.55555556,23.88888889
81601,11.176,21.11111111,26.11111111
81601,104.394,19.44444444,29.44444444
81601,1.016,21.11111111,28.33333333
81601,0,19.44444444,28.88888889
81601,0.254,22.22222222,28.88888889
81601,0,23.33333333,28.33333333
81601,0,21.11111111,28.88888889
81601,0,21.11111111,29.44444444
81601,0,21.11111111,29.44444444
81601,0,22.77777778,31.66666667
81601,0,23.33333333,29.44444444
81601,0,20.55555556,29.44444444
81601,0,23.88888889,30
81601,T,23.88888889,29.44444444
81601,1.778,23.88888889,30
81601,8.89,23.33333333,30.55555556
81601,0,22.22222222,30
81601,8.636,23.33333333,31.11111111
81601,0,22.77777778,31.11111111
81601,6.096,22.77777778,30.55555556
81601,11.684,22.77777778,30.55555556
81601,0,22.22222222,30.55555556
81601,T,22.22222222,31.11111111
81601,30.48,22.77777778,29.44444444
81601,17.78,22.77777778,28.33333333
81601,42.418,22.22222222,27.77777778
81601,3.556,23.33333333,28.88888889
81601,T,22.22222222,28.33333333
81601,0,22.77777778,27.77777778
81601,0,22.22222222,29.44444444
81601,0,24.44444444,30
81601,0,24.44444444,29.44444444
81601,0.762,24.44444444,30
81601,0,22.22222222,30
81601,0,21.11111111,29.44444444
81601,0,21.66666667,31.11111111
81601,0,24.44444444,30.55555556
81601,0.762,22.77777778,30.55555556
81601,13.208,22.22222222,29.44444444
81601,52.07,22.22222222,27.22222222
81601,1.27,22.22222222,28.33333333
81601,7.112,21.66666667,28.33333333
81601,37.592,22.22222222,28.33333333
81601,37.592,22.77777778,26.66666667
81601,T,23.88888889,29.44444444
81601,0,24.44444444,29.44444444
81601,3.556,23.88888889,29.44444444
81601,0.762,22.77777778,30
81601,13.208,23.33333333,28.33333333
81601,4.572,22.22222222,30.55555556
81601,0,23.33333333,30.55555556
81601,0,23.33333333,31.11111111
81601,T,23.88888889,30.55555556
81601,9.144,22.77777778,30.55555556
81601,77.216,22.22222222,30
81601,54.864,21.66666667,28.33333333
81601,48.26,22.22222222,30
81601,34.29,22.77777778,27.77777778
81601,0,24.44444444,30
81601,16.256,23.88888889,30.55555556
81601,17.526,22.77777778,30
81601,22.606,23.88888889,30
81601,8.128,22.77777778,30
81601,78.232,23.88888889,28.88888889
81601,22.606,23.33333333,30
81601,0,22.22222222,28.88888889
81601,0,21.11111111,30.55555556
81601,0,18.88888889,31.11111111
81601,1.778,21.11111111,30.55555556
81601,0,24.44444444,30.55555556
81601,0,23.33333333,31.66666667
81601,0.508,22.22222222,30.55555556
81601,0,22.77777778,31.11111111
81601,0,23.33333333,31.66666667
81601,T,22.77777778,31.11111111
81601,T,22.77777778,31.11111111
81601,6.858,22.77777778,31.66666667
81601,T,23.33333333,31.66666667
81601,0,23.33333333,31.66666667
81601,T,23.33333333,30.55555556
81601,0,23.88888889,31.66666667
81601,0,22.77777778,32.22222222
81601,T,23.33333333,32.22222222
81601,10.16,22.77777778,31.66666667
81601,3.556,22.77777778,31.11111111
81601,0.508,23.33333333,31.66666667
81601,T,23.33333333,31.66666667
81601,30.734,24.44444444,28.33333333
81601,5.588,24.44444444,30.55555556
81601,7.112,23.88888889,28.88888889
81601,5.334,23.88888889,31.11111111
81601,T,23.33333333,30
81601,0.254,23.33333333,31.66666667
81601,0.254,23.33333333,30.55555556
81601,23.114,23.33333333,30
81601,56.896,23.33333333,28.88888889
81601,22.86,22.77777778,28.88888889
81601,14.224,23.33333333,30.55555556
81601,1.016,23.88888889,28.88888889
81601,7.112,23.88888889,29.44444444
81601,4.572,23.88888889,30
81601,18.034,23.88888889,27.77777778
81601,30.226,23.33333333,28.33333333
81601,49.276,23.88888889,27.77777778
81601,18.034,23.88888889,27.22222222
81601,8.128,23.33333333,27.77777778
81601,0,23.88888889,30
81601,0,22.22222222,31.11111111
81601,0.508,22.22222222,30
81601,15.24,22.77777778,28.33333333
81601,0.762,22.22222222,28.88888889
81601,2.286,23.33333333,29.44444444
81601,1.016,25,29.44444444
81601,0,22.22222222,30
81601,T,25,30.55555556
81601,T,24.44444444,30.55555556
81601,12.192,23.33333333,30.55555556
81601,22.86,22.22222222,29.44444444
81601,5.334,22.77777778,30
81601,35.814,22.77777778,28.33333333
81601,38.608,23.88888889,27.22222222
81601,2.794,24.44444444,30.55555556
